Thumbnail,Track Name,Author Time,Top Time,10k Time,Top Time % Difference,10k Time % Difference,Top Time Difference,10k Time Difference,Completed
https://prod.trackmania.core.nadeo.online/storageObjects/e48236b6-c4b7-41b8-9b8e-e2ce1edf67c2.jpg,Fall 2020 - 3,23.508,20.538,22.969,2.29,12.63,0.5389999999999979,2.969999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/3015d916-855d-4c7d-a03f-c3ae6f3917cf.jpg,Fall 2020 - 4,27.965,26.131,27.752,0.76,6.56,0.21300000000000097,1.8339999999999996,False
https://prod.trackmania.core.nadeo.online/storageObjects/64193fda-bcc5-4587-beac-3423173e9890.jpg,Fall 2020 - 5,44.013,40.588,43.712,0.68,7.78,0.3009999999999948,3.424999999999997,False
https://prod.trackmania.core.nadeo.online/storageObjects/6f499088-149a-4ae2-8c57-8e4367e15533.jpg,Fall 2020 - 6,30.401,28.333,30.031,1.22,6.8,0.370000000000001,2.0680000000000014,False
https://prod.trackmania.core.nadeo.online/storageObjects/330c886f-02c9-4f6c-9e41-a6a395de2387.jpg,Fall 2020 - 7,33.883,30.435,33.213,1.98,10.18,0.6700000000000017,3.448000000000004,False
https://prod.trackmania.core.nadeo.online/storageObjects/45b58345-f15a-48e1-a333-d603136952f2.jpg,Fall 2020 - 8,33.888,30.368,33.376,1.51,10.39,0.5120000000000005,3.5199999999999996,False
https://prod.trackmania.core.nadeo.online/storageObjects/01f06d0f-4122-4ea3-b8b5-1cde301fb329.jpg,Fall 2020 - 9,37.574,33.958,37.425,0.4,9.62,0.1490000000000009,3.6159999999999997,False
https://prod.trackmania.core.nadeo.online/storageObjects/d443c819-7cfc-48d5-a1da-6f2e40ab489f.jpg,Fall 2020 - 10,36.041,31.617,35.276,2.12,12.27,0.7649999999999935,4.423999999999996,False
https://prod.trackmania.core.nadeo.online/storageObjects/48086d1c-6221-47de-8083-8805cc36ab6d.jpg,Fall 2020 - 11,29.777,27.324,29.183,1.99,8.24,0.5940000000000012,2.4529999999999994,False
https://prod.trackmania.core.nadeo.online/storageObjects/c245ca2e-2597-41b7-81cf-05ba493d5445.jpg,Fall 2020 - 12,39.097,33.845,38.756,0.87,13.43,0.3410000000000011,5.2520000000000024,False
https://prod.trackmania.core.nadeo.online/storageObjects/85ff0a77-1928-4d84-b3a3-888e4639676f.jpg,Fall 2020 - 13,36.571,31.196,36.955,-1.05,14.7,-0.38400000000000034,5.3749999999999964,False
https://prod.trackmania.core.nadeo.online/storageObjects/4d6e4dfe-690d-431b-8471-c610ed593c27.jpg,Fall 2020 - 14,35.046,24.623,34.561,1.38,29.74,0.48499999999999943,10.422999999999998,False
https://prod.trackmania.core.nadeo.online/storageObjects/79bcc750-d0a3-4204-af7d-d8f9728ba044.jpg,Fall 2020 - 15,47.158,41.527,47.067,0.19,11.94,0.09100000000000108,5.631,False
https://prod.trackmania.core.nadeo.online/storageObjects/c3790815-48dd-492b-a31f-ca2a4467866a.jpg,Fall 2020 - 16,49.631,43.871,49.176,0.92,11.61,0.4549999999999983,5.759999999999998,False
https://prod.trackmania.core.nadeo.online/storageObjects/211c41a4-1e30-42cf-91a0-45afaa45ee34.jpg,Fall 2020 - 17,46.227,39.795,45.991,0.51,13.91,0.2359999999999971,6.431999999999995,False
https://prod.trackmania.core.nadeo.online/storageObjects/ee46429e-9024-4615-82ce-36849d81bf33.jpg,Fall 2020 - 18,41.418,37.311,41.29,0.31,9.92,0.1280000000000001,4.106999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/6b5b23df-e663-4bf7-b5f7-ce200c49bfa2.jpg,Fall 2020 - 19,53.997,47.791,54.867,-1.61,11.49,-0.8699999999999974,6.206000000000003,False
https://prod.trackmania.core.nadeo.online/storageObjects/9ca47564-4f73-43ec-8cb3-d66f312487b7.jpg,Fall 2020 - 20,52.438,45.971,52.398,0.08,12.33,0.03999999999999915,6.467000000000006,False
https://prod.trackmania.core.nadeo.online/storageObjects/fd2122eb-4033-4c66-aa66-f1c2813a8cb3.jpg,Fall 2020 - 21,57.494,50.7,58.806,-2.28,11.82,-1.3119999999999976,6.793999999999997,False
https://prod.trackmania.core.nadeo.online/storageObjects/576c525c-9be4-44a5-aad0-6648e6f68140.jpg,Fall 2020 - 22,56.623,52.221,57.518,-1.58,7.77,-0.8950000000000031,4.402000000000001,False
https://prod.trackmania.core.nadeo.online/storageObjects/e0dd403f-d5ee-4957-8b71-6a86a0013240.jpg,Fall 2020 - 23,50.816,45.285,50.275,1.06,10.88,0.5410000000000039,5.531000000000006,False
https://prod.trackmania.core.nadeo.online/storageObjects/9387fe0f-7db7-4105-a95e-522d6aadd558.jpg,Fall 2020 - 24,57.935,51.103,58.471,-0.93,11.79,-0.5359999999999943,6.832000000000001,False
https://prod.trackmania.core.nadeo.online/storageObjects/cf656560-e29c-4f29-bfc6-eed15a19b2e8.jpg,Fall 2020 - 25,77.692,68.165,81.115,-4.41,12.26,-3.423000000000002,9.526999999999987,False
https://prod.trackmania.core.nadeo.online/storageObjects/375fc942-2a65-4416-bde6-ff5c0d0dca2b.jpg,Summer 2020 - 1,21.794,19.454,20.197,7.33,10.74,1.5970000000000013,2.34,False
https://prod.trackmania.core.nadeo.online/storageObjects/a2d93adc-476e-4a67-a982-8809f5900f40.jpg,Summer 2020 - 2,15.061,14.613,14.915,0.97,2.97,0.1460000000000008,0.4480000000000004,False
https://prod.trackmania.core.nadeo.online/storageObjects/3dd27028-8e20-4aec-b54d-75837ab93d4b.jpg,Summer 2020 - 3,20.651,18.192,19.636,4.92,11.91,1.0150000000000006,2.4589999999999996,False
https://prod.trackmania.core.nadeo.online/storageObjects/f6ae38ac-bb7f-4518-b6f1-2fe7e29930a6.jpg,Summer 2020 - 4,26.207,22.521,25.125,4.13,14.06,1.0820000000000007,3.686,False
https://prod.trackmania.core.nadeo.online/storageObjects/822a8a22-a090-4ab7-a52a-24cc0fc99fe2.jpg,Summer 2020 - 5,33.258,31.258,32.861,1.19,6.01,0.39700000000000557,2.0000000000000036,False
https://prod.trackmania.core.nadeo.online/storageObjects/3b417d56-9134-4b6a-904d-9fb77449b960.jpg,Summer 2020 - 6,28.887,25.487,26.816,7.17,11.77,2.0710000000000015,3.400000000000002,False
https://prod.trackmania.core.nadeo.online/storageObjects/999ce280-f315-4977-b315-a0113cd404b4.jpg,Summer 2020 - 7,33.605,29.961,32.574,3.07,10.84,1.0309999999999988,3.6439999999999984,False
https://prod.trackmania.core.nadeo.online/storageObjects/a1345daa-25ee-4b4e-ba0e-1f0c667bb059.jpg,Summer 2020 - 8,16.594,13.912,15.118,8.89,16.16,1.4760000000000009,2.6820000000000004,False
https://prod.trackmania.core.nadeo.online/storageObjects/af4ceed7-103a-4c0d-8ffe-ce89b31d633a.jpg,Summer 2020 - 9,49.887,44.097,49.015,1.75,11.61,0.8719999999999999,5.789999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/19b58a67-7271-4c31-8782-7688a691fb49.jpg,Summer 2020 - 10,41.575,37.718,40.642,2.24,9.28,0.9329999999999998,3.8569999999999993,False
https://prod.trackmania.core.nadeo.online/storageObjects/194ef227-011b-41f4-b60e-e7dbedd7721f.jpg,Summer 2020 - 11,26.846,24.317,25.344,5.59,9.42,1.501999999999999,2.529,False
https://prod.trackmania.core.nadeo.online/storageObjects/0d4f39d7-df06-4233-9c85-947e9843f23b.jpg,Summer 2020 - 12,43.936,37.827,42.854,2.46,13.9,1.0820000000000007,6.109000000000002,False
https://prod.trackmania.core.nadeo.online/storageObjects/f416f2a9-a5a4-41e6-9357-4cfc238cacaf.jpg,Summer 2020 - 13,37.432,31.363,36.011,3.8,16.21,1.4209999999999994,6.069000000000003,False
https://prod.trackmania.core.nadeo.online/storageObjects/4cb50659-f165-419b-a8b4-194e02c33ce2.jpg,Summer 2020 - 14,30.433,18.694,26.68,12.33,38.57,3.753,11.739,False
https://prod.trackmania.core.nadeo.online/storageObjects/f37b52b6-215c-47d4-9c40-18256a4c4e99.jpg,Summer 2020 - 15,50.62,43.485,49.607,2.0,14.1,1.0129999999999981,7.134999999999998,False
https://prod.trackmania.core.nadeo.online/storageObjects/505c892f-6b83-49aa-bb09-3bdcc2ddcfbb.jpg,Summer 2020 - 16,42.933,35.707,41.444,3.47,16.83,1.4889999999999972,7.225999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/30a45cc8-343e-4b21-b307-ba7a53d281bf.jpg,Summer 2020 - 17,50.324,43.856,49.811,1.02,12.85,0.5129999999999981,6.467999999999996,False
https://prod.trackmania.core.nadeo.online/storageObjects/fc2984ce-6f2d-4a04-bf55-bdd93c00dc7e.jpg,Summer 2020 - 18,41.696,33.818,40.859,2.01,18.89,0.8369999999999962,7.878,False
https://prod.trackmania.core.nadeo.online/storageObjects/acfbc6c9-505b-420e-a575-8db28e1b45a8.jpg,Summer 2020 - 19,59.581,48.665,57.832,2.94,18.32,1.7490000000000023,10.916000000000004,False
https://prod.trackmania.core.nadeo.online/storageObjects/61a7a70e-1cd9-47ac-b4ed-2c9122793c76.jpg,Summer 2020 - 20,42.117,36.345,41.617,1.19,13.7,0.5,5.7719999999999985,False
https://prod.trackmania.core.nadeo.online/storageObjects/ff17d7c1-5105-4e55-b60d-6e62c5013f86.jpg,Summer 2020 - 21,46.637,38.524,44.403,4.79,17.4,2.2340000000000018,8.113,False
https://prod.trackmania.core.nadeo.online/storageObjects/6944da44-b44d-49db-8a1c-d8803d2db322.jpg,Summer 2020 - 22,47.153,40.998,44.544,5.53,13.05,2.6090000000000018,6.155000000000001,False
https://prod.trackmania.core.nadeo.online/storageObjects/b7abe41e-94f9-4a26-be37-de8290f6aec3.jpg,Summer 2020 - 23,47.259,38.446,46.116,2.42,18.65,1.1430000000000007,8.813000000000002,False
https://prod.trackmania.core.nadeo.online/storageObjects/3c36a826-93f2-4245-b6c3-851f3b0d907c.jpg,Summer 2020 - 24,53.291,45.634,50.805,4.66,14.37,2.485999999999997,7.6569999999999965,False
https://prod.trackmania.core.nadeo.online/storageObjects/561e4e02-f888-4367-805e-57426e9a30cb.jpg,Summer 2020 - 25,68.261,56.36,67.504,1.11,17.43,0.7569999999999908,11.900999999999996,False
